Latitude	Longitude
47.160929	-1.265138
47.93087	0.41343
47.342475	-0.319308
47.0110771	-1.0754761
47.3637478	-0.4739187
47.13022	-1.18927
48.3480764	0.0234863
47.3501084	-1.1990854
47.834486	-0.699506
47.1670196	-0.6604683
47.7933359	0.547606
47.8939423	0.18690857
47.330385	-1.1278459
47.5675972	-1.0228371
47.6208302	0.0759372
47.8481629	-0.8848727
47.7101369	0.0517127
47.670651	0.046475
47.7162991	-0.5356327
47.605904	-1.1708069
47.483299	-0.817573
47.14563	-1.114455
47.4733335	-0.9672031
47.2883084	-1.7908124
47.8156589	0.089568
47.957092	0.79836
47.900263	0.564783
47.8225234	-0.0817648
47.2327	-0.3351
47.2674341	-1.2161421
47.8818327	-0.3951606
47.17892	-1.28576
47.3435748	-0.2295914
48.185425	0.204684
48.482554	-0.2955043
47.42073	-0.37951
47.2384398	-1.351647
48.1344225	0.23759866
47.6032	-0.68047
47.153082	-0.7394494
47.00206	-0.85341
48.44044	-0.49168
47.5217624	-0.879452
47.19137	-0.27403
47.351303	-0.229514
47.220909	-0.062731
47.215187	0.060854
47.25603	-2.33685
47.245837	-0.03968
47.192134	0.049419
47.7237442	-1.3803218
47.5494	-1.1227
47.6950603	-0.0769742
47.8519719	-0.3011989
47.27959	-2.36242
48.3869486	-0.5857189
48.00822	0.07015
47.345287	-2.50777
47.345287	-2.50777
47.29288	-2.510964
47.29288	-2.510964
47.3662092	-1.1902596
47.26831	-2.33936
47.828265	-0.717435
47.2654	-0.6432
47.26195	-0.071536
47.218517	-0.173707
47.07068	-1.75448
47.3516227	-0.764069
47.42343	-0.4421
47.263944	-0.071971
48.3282708	-0.7412865
47.725265	-0.041852
47.88591	0.11178
47.7036842	-0.8767201
47.8138796	-0.0861111
47.40647	-0.62361
47.2999447	-0.540214
47.68195	-0.48559
47.134293	-0.050067
47.36666	-2.34186
47.27287	-2.35599
48.0777184	-0.7810408
47.189	-0.26845
47.28287	-2.40394
47.132411	-1.230391
47.277	-0.081458
47.5240717	-1.1834102
47.249196	-0.055665
47.34232	-2.50583
47.365337	-1.175532
47.06166	-0.8745
47.2529534	-1.1834278
47.27462	-2.43096
47.263656	-0.369383
47.3459	-2.50698
47.798904	0.6787684
47.68626	-0.87074
47.252118	-0.219681
47.272882	-0.326517
47.28235	-2.40903
47.44973	-2.31704
47.441094	-2.264726
47.33146	-2.4213
47.258	-0.070502
47.131026	-0.154496
47.23503	-0.1573
47.3418	-0.02987
47.46286	-0.54003
47.19658	-0.2715
48.0062583	0.2082255
47.514694	-1.9408329
47.22	-1.97258
47.6988449	-0.074405
47.1839845	-1.0945058
47.5327168	-1.8544363
47.133977	-0.152859
47.37789	-2.54365
47.3197761	-1.3447625
47.647295	0.156379
47.38376	-2.3994
48.2808761	0.0193609
47.29256	-2.50871
47.29811	-2.51492
47.329	-0.024357
47.13977	-1.35797
47.135	-0.11116
47.44615	-2.24029
47.26872	-2.34483
47.25209	-0.02191
47.2266114	-0.7360886
47.48664	-2.29003
47.6784666	-0.9715136
47.47588	-1.76476
48.225238	0.13229732
47.29758	-2.52303
47.41912	-0.43965
47.4182	-0.54025
48.01376	0.24254
48.43841	-0.49783
47.43825	-0.60919
47.3894903	-0.4270871
47.6183365	-1.4488659
47.47567	-0.56365
47.22078	-0.06452
47.1330356	-1.2263202
47.32634	-2.43049
48.0687958	-0.7660484
47.28706	-2.52097
47.257	-0.07123
47.28222	-2.50844
47.2332988	-1.5594356
48.028397	0.75606
47.601672	0.22602384
47.06347	-0.90692
47.4017957	-1.5857337
47.48948	-0.60004
47.21789	-0.022138
47.6041615	-0.3976506
47.8154217	0.06939683
47.755858	0.06797
47.387	-0.528
48.1933162	0.2956906
48.4138207	-0.9597414
48.29755	-0.94379
47.604487	-0.009576
47.2772573	-2.0774183
46.99812	-0.75881
47.03767	-1.0067
47.6057294	-1.6310622
47.02862	-0.83656
47.07191	-0.81944
47.3470079	-1.5599792
47.6619319	-1.3261346
47.5511	-0.47889
47.412676	0.154528
47.606423	-0.5196044
48.3832808	-0.8611572
47.4985316	-0.1597032
47.337404	-1.156101
47.59961	-0.64422
47.34405	-2.50712
47.378694	-1.1505475
47.2273358	-0.8513513
47.613073	-0.100722
47.507788	0.103374
48.393274	-0.380576
47.812691	-0.517008
48.128395	-0.752225
47.44203	-0.61285
47.1191095	-1.364334
47.5876267	0.16978935
47.754394	0.58326899
47.58765	-0.239
47.85547	0.34843
47.3938708	-0.2762515
48.2899036	-0.0997512
47.56659	-1.30281
47.49921	-0.64819
47.4662428	0.0915317
47.997151	-0.147776
47.5411241	0.01519591
47.7808888	-0.0803364
47.71945	-0.02424
47.4678721	-1.76777
48.0644113	-0.8330913
47.2577387	-1.9138757
47.16899	-0.51282
47.35088	-2.51634
47.3149147	-1.3221035
47.3971347	-1.5386681
48.342583	-0.062374
48.342583	-0.062374
48.342583	-0.062374
47.813936	-0.086743
47.06055	-1.6336
48.105882	0.027224
48.251563	-0.111638
48.104171	0.791155
48.1192469	0.79482689
48.182818	-0.127533
48.344568	-0.4916154
48.16022	-0.198862
47.962142	0.25182778
48.089782	0.016939
47.6662794	-0.2411472
47.7672871	-0.3207927
48.3004866	0.02922079
47.03257	-1.58467
47.713037	-0.156843
47.4650669	-0.797371
47.6954759	-0.0770227
47.6615739	-0.3499259
48.1189	-0.05326
48.1827445	0.130245
47.892942	0.202743
47.8228776	0.4100759
47.646614	0.1576977
48.0031727	0.202426
48.0191935	-0.5755881
47.8482149	-0.9440915
47.4364473	-0.2072787
47.310265	-0.669568
47.201656	-0.736141
47.582539	0.143757
48.2008	0.02461
47.8282	0.075405
47.7425894	-0.0619022
48.4032315	-0.6154446
47.62609	-0.40074
47.39624	-0.44478
47.1898726	-1.453204
47.4009868	-0.9244022
47.2772573	-2.0774183
47.6572338	0.44271349
47.878755	0.209214
47.2086171	-1.5690311
47.2475286	-2.2903199
47.10843	-2.08021
47.3451386	-1.2894926
47.1964769	-1.8304915
47.6807	-0.08835
47.305251	-1.062888
47.263654	-1.047409
47.263161	-1.045279
47.6999325	-0.6671757
47.32578	-0.46862
47.397091	-0.436452
47.5564771	-0.8404908
47.18246	-0.4305
47.266515	-0.4679753
47.33318	-0.68033
47.6392206	-0.6626239
47.7068669	-0.9098704
47.17808	-0.5305
47.654257	-0.845633
47.310591	-0.66674
47.3575346	-0.7728927
47.353268	-0.76502
47.6341273	0.2309445
47.235999	-0.5798666
47.6788562	-0.4877604
48.293785	-0.480934
48.1189325	-0.3798221
48.0982195	-0.349154
48.0979662	-0.3489655
47.892942	0.202743
48.1984574	-0.406296
48.097131	-0.351527
47.2224431	-0.5989264
47.426654	-0.250289
47.3319159	-1.5315613
47.4738177	-1.7591979
48.167585	-0.061716
47.2442051	-2.2860385
47.6796789	-0.9227355
47.308669	-0.645872
48.139449	-0.114082
47.37718	-0.723564
47.47337	-0.88014
47.1620613	-1.4275435
48.0896663	-0.6470503
48.1789638	-0.8829335
47.9160349	-0.5634929
47.8492752	-0.704112
48.4579889	-0.8908913
47.8715437	0.2505712
47.710687	-0.659402
47.42564	-0.33582
47.09198	-0.44981
47.330671	-1.004687
48.2582748	0.15355427
47.0862061	-1.2851748
48.076135	-0.763189
47.3416812	-0.7413148
48.005383	0.193233
48.0085795	0.1983766
47.28327	-2.2056
48.014428	0.200042
47.3638365	-1.0140784
47.2776598	-2.2149249
48.123635	-0.8177359
47.9652757	-0.1431653
47.9608237	-0.0670428
47.3568733	-2.1879218
47.888316	-0.231448
47.8896962	-0.2337616
47.8671901	0.5662611
48.232898	-0.4481929
47.12512	-1.5839
47.13464	-1.5882
48.024825	0.0737469
48.014712	0.026339
48.054908	0.004541
47.9422957	-0.7798828
48.3827426	-0.1281655
47.6459435	0.2560941
48.171565	-0.757635
47.9251105	-0.1791838
47.637475	0.241157
46.906444	-1.682613
47.9924268	-0.3569039
48.3464904	-0.2467474
47.904625	-0.664092
47.8436856	-0.5863781
46.910231	-1.573467
47.611425	-1.825409
47.966091	-0.5268231
47.8592889	0.467911
47.8117479	-0.730888
48.001999	-0.488827
47.9619588	-0.5424527
47.8117479	-0.730888
47.8117479	-0.730888
48.0057708	-0.4969713
47.834299	-0.710782
47.48224	-0.235303
47.3987914	-1.5804709
48.299414	-0.5654514
48.4602094	-0.5377563
48.3011689	-1.0023679
47.863127	-1.0703689
47.130535	-1.359034
47.833914	-1.033768
48.4655358	-0.4808301
48.33715	-0.711074
46.8826233	-1.6067478
48.315071	-1.052486
48.102965	-0.749885
48.124984	-0.594611
48.4203959	-0.5408039
48.0863115	-1.0444489
48.15068	0.736112
47.8897862	-0.2337032
47.9958219	-0.768838
48.0332744	0.2770579
47.7037527	-0.1852027
48.1443005	-0.8449578
48.110765	0.205998
47.8941731	0.2045428
47.892942	0.202743
48.46888	-0.1641789
48.246516	-0.111662
47.4288011	-1.4972237
47.3634026	-1.1791536
47.286987	-0.5593579
47.1898221	-1.3290225
47.530399	-0.013214
47.39645	-0.3884149
47.8922097	-0.0487292
47.8539079	-0.0857402
47.35539	-0.65354
47.3337192	-0.6796436
47.27306	-0.7771788
47.8118488	-0.730888
47.846628	-0.928843
48.372051	0.32167
48.4108476	-0.8170236
47.4939871	-0.0462653
47.4127364	-0.9224535
47.38025	-0.49394
47.5389634	-0.1737154
47.3512352	-0.7631671
48.1293955	0.50920305
47.6987407	-0.0953783
47.7030473	-0.3478571
47.6308492	0.2326791
47.5235417	-1.345736
47.6455567	-0.3048321
47.65181	-0.445704
47.52778	-0.40208
47.728	0.58483
48.3601703	-0.286317
47.837205	0.275704
48.0124023	0.1999132
47.5554442	-0.2315501
48.3134771	-0.6136527
47.6281048	0.05606491
48.3574461	0.37238328
48.3574461	0.37238328
47.7023082	0.07439099
47.5743252	-0.201199
48.0010209	0.812136
47.5355174	-0.233804
47.2470785	-2.266511
47.40603	-0.48394
47.3587557	-2.1871922
47.2601586	-2.2247097
47.2384135	-2.2829737
47.329474	-0.199346
47.986925	0.2786429
48.3644056	0.26433534
47.3375257	-1.276587
47.0104667	-1.0564443
47.8789118	0.23322027
47.2774314	-1.8594279
47.6350179	-1.0439578
47.1686663	-0.9612642
47.9128111	-0.9676379
47.6881497	-0.6885899
48.1800975	-0.7896384
48.469825	-0.197917
47.288459	-0.560585
47.823457	-0.394996
47.9546493	-0.4681667
47.1235389	-1.0414178
47.815438	-0.4219468
47.7162705	-0.5356111
47.132629	-1.226247
47.175132	-0.799635
47.175132	-0.799635
47.716693	-0.673638
47.9702267	-0.831855
47.605904	-1.1708069
47.322245	-1.0354509
47.8499667	-0.700573
47.5344706	-0.7872379
47.4893221	-1.1633488
48.295362	-0.6277179
47.7122231	0.41523706
47.3602294	-0.7265823
47.705596	0.531474
47.7141849	0.24857327
47.7350291	-0.9084798
47.5181814	-0.8257189
47.3570986	-0.4501455
47.6380924	-0.6636009
47.3361093	-1.0562809
47.193545	-0.118961
47.6861973	-0.8705989
47.46826	0.01917
47.236997	-0.008713
47.29816	-2.53566
48.49577	-0.33915
47.40754	-2.47956
47.06265	-0.87491
47.29861	-2.51954
47.35081	-2.51649
47.196	-0.12113
47.38835	-2.4246
47.47773	-0.627252
48.0075045	0.19512469
47.0863779	-1.2890422
47.8542669	-0.3029167
47.283117	-1.768792
47.239696	-0.023741
47.246869	-0.044183
48.00089	0.19628
47.39936	-0.37418
47.7015509	-0.3637741
48.00822	0.07015
48.154954	-0.402774
47.379696	-2.546722
47.6836928	-0.8670999
47.3984101	-0.273361
47.04395	-0.85891
47.28981	-2.52419
47.29595	-2.51658
47.33254	-0.47324
47.20724	-2.09229
47.6642738	0.47205234
47.20161	-0.42755
47.1992041	-0.994022
47.9491299	0.763723
47.309974	0.094449
47.5392439	-0.1026932
47.6127901	0.3313269
47.260905	-0.077795
47.28524	-2.03646
47.181332	0.047954
47.243493	-0.09166
47.6952616	-0.0765984
47.46933	-0.55572
47.341095	-0.233697
48.1985295	-0.4065388
47.29085	-2.50817
47.2992588	-1.4756171
47.53028	-0.56912
47.328	-0.1787
47.40198	-0.48715
47.275572	-1.792382
47.131026	-0.154496
47.21243	0.05264
47.06044	-0.88291
47.7273517	0.5850093
47.27575	-2.47363
47.25859	-2.16966
48.0376973	0.5328339
47.06286	-0.87759
47.2546008	-0.077155
47.29831	-2.53765
47.206413	0.05143
47.743306	0.0937057
47.7185687	-1.3633752
47.3760458	-0.6412083
47.48546	-0.56742
47.23555	0.05165
48.0114255	0.20050804
47.8424299	-0.9497128
47.98259	0.27943
47.48663	-2.29003
47.6784666	-0.9715136
47.48052	-0.56443
48.4788131	-1.0340857
47.31054	-0.15781
47.314686	-0.168725
47.7173793	-1.1788868
47.69944	-0.07174
47.26313	-2.41915
47.45647	-0.61104
47.47567	-0.56365
47.48552	-0.59187
47.7641467	0.6581414
47.364252	-0.266707
47.228	-2.03004
47.5598205	-1.0379502
47.29539	-2.51459
47.348781	-0.223548
47.26306	-2.44628
47.05992	-0.88205
47.6874184	0.0421598
47.15434	-0.01798
47.20057	-0.15681
47.306	-0.33542
47.306	-0.33533
47.9181044	0.33129784
47.294365	-0.523355
47.15211	-1.017536
47.6860933	0.4313083
47.48922	-0.60003
47.11576	-0.36906
47.3471029	-0.4891595
47.755858	0.06797
47.38506	-0.52521
47.201922	-0.409372
47.3627773	-1.1872122
46.99914	-0.75936
47.652594	-1.304065
47.7256352	-0.8762213
47.601081	-0.095925
48.4171955	-0.5257186
47.3949992	-1.059042
47.331299	-0.6714964
47.07192	-0.81948
47.07202	-0.8191
47.31853	-0.36781
47.09536	-0.68539
47.3453359	-1.5588204
47.47814	-2.12876
47.962142	0.25182778
47.07266	-0.75909
48.499351	-0.245421
47.01246	-0.92638
47.65732	-1.224363
47.65139	-0.373645
47.3926841	-1.4825277
46.99992	-0.82393
47.5179318	-0.0762729
47.13231	-1.435073
47.52277	-0.74571
47.23648	-1.98842
47.207641	-0.341894
48.342583	-0.062374
48.31342	0.3031
47.7669	-0.391113
48.2905967	0.07339051
48.055376	-0.227747
47.07003	-0.97137
48.202968	0.32178799
47.95484	0.41356
47.6461461	-0.0508404
47.739773	-0.0171879
47.7404867	-0.5754286
47.37651	-2.55521
47.7795803	-0.6720844
47.2100958	-0.4863132
47.26194	-2.3415
47.73095	-0.84665
48.170049	0.524867
47.08976	-1.61558
47.3587872	-0.4330574
47.370703	-0.496747
48.129417	0.50913868
47.7067219	-0.2684735
48.18336	-0.8937889
48.06891	-0.0115
47.3099091	-0.143868
48.246516	-0.111662
48.0904162	0.67464833
48.01887	0.56999
47.962142	0.25182778
48.3452597	-0.2676539
48.1459756	0.59095225
47.792845	0.426206
48.089782	0.016939
47.735545	-0.0886766
47.9829271	-0.4069143
47.6818211	-0.0537033
47.3652866	-1.1087495
47.8312102	-0.0167395
47.3090412	-1.3143918
48.2840658	-0.426797
48.059124	0.035754
47.821793	0.36403
47.7443104	0.5451585
48.2397582	0.029584
47.864839	0.282294
47.6909326	0.5146608
47.7525356	0.4496207
47.867563	0.264934
47.8006571	0.3087933
47.265789	-8.9e-05
47.4361188	-0.1607933
47.39558	-0.40251
47.322534	-0.635508
47.8725954	0.27265504
47.8417243	0.26097209
47.276215	-0.5620629
47.2770497	-0.7963565
47.8163526	-0.0849577
48.2830559	0.03365058
47.8282	0.075405
47.3918454	-0.8705655
47.8648702	0.5565485
47.625939	-0.0650322
47.40682	-0.47755
47.6777038	-0.0179547
47.185162	-0.987751
47.62559	-0.40119
47.0893861	-1.2836795
47.1416	-1.381876
47.2659215	-1.4028711
47.3352396	-1.2442055
47.198009	-1.720498
48.20135	0.2376612
47.314892	-1.951388
47.2414232	-2.2674008
46.962759	-1.754116
47.170696	-1.4061534
47.586483	-1.69042
47.1878452	-1.109281
47.341448	-1.173573
47.211549	-0.4617829
47.33415	-0.42002
47.357691	-0.69912
47.571485	-0.884201
47.701453	-0.6805552
47.6271781	-0.7142164
47.6501391	-0.579016
47.677388	-0.047238
48.534888	-0.184569
47.7443104	0.5451585
47.3222206	-0.6810997
47.3913652	-0.8540114
47.266702	-0.82578
47.179863	-0.7263149
48.0623852	0.6668352
48.026651	-0.3955409
48.0831634	-0.3528106
48.0972608	-0.3549421
47.825349	-0.9200369
47.3444337	-1.2895707
47.850098	0.26353488
47.124398	-1.418828
47.3391156	-1.5124534
48.0751621	-0.7609504
47.8264783	-0.7060593
48.379403	-0.9159139
48.42105	-0.78997
48.4143278	-1.0150702
47.86634	0.46925
48.0811503	-0.0386187
47.984084	0.269657
47.1947719	-1.261402
47.991811	0.1933425
47.7073353	-0.486099
47.059342	-1.8406535
47.263859	-0.071848
47.09176	-0.44954
48.182818	-0.127533
48.0156296	0.2173407
47.947005	-1.149639
47.191089	-1.544918
47.191089	-1.544916
47.28327	-2.2056
47.7212081	-1.3784142
48.008055	0.19449989
48.151243	-0.79213
47.9251105	-0.1791838
47.625462	-1.7528
48.2493974	-0.4170672
47.8896962	-0.2337616
48.27257	-0.354614
47.7379962	-0.3216549
47.758571	0.480665
48.16635	-0.7879824
48.33142	-0.42313
48.33142	-0.42313
48.3370906	0.37616465
48.194477	-0.665062
47.948303	0.47541699
48.294647	-0.1682549
48.020309	-0.575585
47.924452	-0.179815
48.17677	-0.786656
48.17677	-0.786656
47.933043	-0.681275
46.8770209	-1.6678185
48.4145739	-1.014723
47.8476388	-0.3372692
47.9778758	-0.4409938
47.97784	-0.44111
48.3464904	-0.2467474
48.3464904	-0.2467474
48.015321	0.69462299
48.0018479	-0.9265084
48.0009958	-0.4826931
47.841607	-0.9932929
47.8888719	-0.6889031
48.16022	-0.198862
47.396412	-1.024799
48.0643041	-0.7947662
47.885205	-0.88732
47.802164	0.461168
48.2986838	-0.8933376
47.8634058	-0.6962828
47.8120556	-0.7307292
47.9486793	0.7418804
48.3495581	-0.5059467
48.370568	-0.6915599
48.2238086	0.4230002
47.913625	0.093298
48.41903	-1.040208
47.826046	-0.382758
47.313145	-2.3345
47.920529	-0.1603838
48.0423952	0.2691333
48.403004	0.339342
48.252822	0.31128
47.653263	0.011212
47.639508	0.243204
48.139449	-0.114082
48.139449	-0.114082
47.491886	0.142784
47.3771393	-0.7235834
47.2271372	-0.8959669
47.661297	0.105298
47.3307451	-0.6341984
47.377858	-0.476853
47.3269196	-0.6665306
47.40175	-0.43601
47.40175	-0.43601
47.4239483	0.1562008
47.491097	-0.175598
47.2266114	-0.7360886
47.9479789	0.7468192
47.8118488	-0.730888
47.761556	0.5453327
47.646742	0.15929089
48.4900238	-1.0412684
47.8173568	-0.0872469
47.8664784	-0.2088066
47.3543129	-0.7674593
47.3512816	-0.7484419
47.3580794	-0.6319882
47.8525779	-0.9505395
47.14646	-0.53619
47.3556139	-0.7646944
47.686848	-0.0374289
47.6347421	-0.6925725
47.1247464	-1.1222583
47.3658311	-1.1783817
47.614461	-0.904508
47.33357	-0.41945
47.391805	-0.991534
47.7555775	0.372765
47.713394	-0.0259399
47.9150409	0.158459
47.6605061	-0.8320683
47.8392923	-0.331083
47.8310197	-0.3321937
47.3006568	-0.595344
47.5310901	-0.1473627
47.4121	-0.40866
47.3237433	-2.1994598
47.27195	-2.21414
47.28282	-2.22667
47.2687756	-2.2286515
47.2415975	-2.2787465
47.952751	-0.730539
47.33611	-1.277051
47.395523	-1.1761715
47.010605	-1.0561878
47.1561221	-1.0880887
47.353276	-0.761395
47.321543	-0.6463479
47.6315687	0.2584866
47.8063466	0.1084184
48.4548625	-0.1827448
48.4967147	-0.3513848
47.5855426	-0.9182596
47.7118579	-0.173889
47.12447	-0.96747
48.4859465	-0.3930108
47.8234069	-1.0149537
48.1672566	0.07817285
47.202485	-1.1394305
48.3987687	-0.1193796
47.5467917	-1.7276398
47.716693	-0.673638
48.360738	-0.1204319
47.5174507	-0.9869106
47.769588	-0.962131
47.147062	-0.675192
47.989312	0.54530899
48.3569038	-0.9139683
47.219486	-0.851602
48.0927269	0.418443
47.5751333	-1.1575741
47.815772	0.569117
47.8225234	-0.0817648
47.706973	-1.119655
47.76414	-0.49934
47.5851009	0.047984
48.3927727	-0.0744726
48.2638829	-0.1716297
48.013162	0.218
48.400347	0.37055799
47.392572	0.05127
47.72059	-1.37721
47.6861973	-0.8705989
47.28985	-2.50925
47.210062	-0.7275325
47.29816	-2.53566
47.8943032	0.0362893
47.34398	-2.50587
47.29633	-2.51382
47.04091	-0.82906
48.4085547	-0.8247014
47.05958	-0.88317
47.21505	-0.07011
47.28244	-2.39093
47.2	-0.2154
47.06282	-0.86316
47.27388	-2.42488
47.287	-0.25525
47.38327	-2.53004
47.3575346	-0.7728927
47.0989856	-1.1265816
48.3499788	0.3682256
47.183546	0.051491
47.49391	-0.5848
48.43802	-0.49644
47.29111	-2.50994
47.3530592	-0.4464662
47.7435635	0.0582954
47.29288	-2.510964
47.216501	-1.554609
47.979988	-0.051962
47.813699	0.561926
48.037696	0.186874
47.38999	-2.29831
47.2243183	-1.2437552
47.39524	-2.49242
48.094066	-0.787373
48.0376375	0.534031
47.47036	-0.55423
48.00475	0.19217
47.68522	-0.87332
47.218087	0.026687
47.222779	0.028731
47.084779	-0.113687
47.40559	-2.47984
47.05784	-0.94195
47.29497	-2.52243
48.3216546	-0.1097596
47.327	-0.19647
47.53507	-0.57378
47.63968	0.15317
47.1157	-0.36906
47.42027	-2.12748
47.45494	-0.52709
47.4694	-0.5431
47.46785	-0.54622
47.197934	-0.275232
47.215	0.064191
47.252118	-0.219681
47.54412	-0.67455
47.6699789	-0.2448895
48.0093272	0.1964014
47.37904	-0.64468
47.05116	-0.90337
47.5349453	-0.0998031
47.308936	-0.153948
47.40982	-2.35382
47.3368607	-1.8317167
47.41511	-2.40016
47.332238	-0.203414
47.4144	-2.47374
48.019455	0.15402746
47.240112	-0.039077
47.5736734	-2.0470078
47.6206	-0.20346
47.28623	-2.39702
47.28074	-2.4284
48.3512559	-0.0783674
47.676406	-1.6680699
47.06286	-0.87759
48.22507	0.1321819
47.0996458	-0.9893743
47.46987	-0.55411
47.6986466	-0.0672812
47.6662794	-0.2411472
47.86548	-1.05451
48.3433008	-0.2699558
47.26019	-2.42985
47.22636	-2.16248
47.22707	-2.16895
48.2830115	0.03479635
47.43899	-1.99707
47.13982	-0.42742
47.244115	0.013487
47.72032	-1.37815
47.72032	-1.37815
47.525408	-1.9533679
47.47493	-0.55893
47.28384	-2.51252
47.242587	0.013466
47.26129	-0.071644
47.32349	-1.62311
47.29044	-2.5086
47.26959	-2.34881
47.37445	-0.36302
47.37559	-0.64873
47.38056	-2.54376
47.27762	-2.48218
47.12967	-0.21504
47.46556	-0.54834
47.26535	-2.34434
47.34469	-2.50799
48.0797564	0.41903879
47.304	0.086743
47.23046	-0.23855
47.05678	-0.86325
47.28109	-2.32121
47.03453	-0.60975
48.3517229	0.37158398
47.06074	-0.93999
48.3527781	0.35878098
47.13724	-0.20538
47.2845	-2.51266
47.28458	-2.51291
47.38211	-2.53187
47.06032	-1.55387
47.259938	-0.078877
48.3516699	-0.0870754
47.28064	-0.12755
48.0264	0.7561
47.3437891	-0.4853005
47.10975	-1.52314
47.306635	-0.037579
47.228476	0.015275
47.41753	-2.3034
47.28337	-2.50561
47.8900035	-0.6941292
47.38937	-0.35604
47.39544	-2.322
47.24072	-0.00633
47.3617233	-1.1870232
47.3757	-2.45947
46.99835	-0.75903
47.381631	0.065527
48.3370586	0.3712466
47.034874	-1.761321
47.6463608	-0.053292
47.06414	-0.76132
47.02862	-0.83656
48.4098335	-0.7826386
47.50875	-0.42829
47.579289	0.210798
47.7490141	-0.5459799
47.49865	-0.2102456
48.1818059	0.28055989
47.704707	0.55099399
47.57044	-0.32138
47.0579	-0.6104
47.4833625	0.1686045
48.1362396	0.33165366
47.3926011	-1.6569585
47.410764	-1.299553
48.356264	0.3569339
47.4838	-2.25246
47.5145622	-0.1189043
47.4260856	0.1701786
47.33275	-2.29101
47.00348	-0.70376
47.3349708	-1.4607394
47.6410017	-0.0911797
48.445564	-0.720826
47.500694	-0.136281
47.49876	-0.41994
47.42526	-0.71517
47.422429	0.178434
48.442873	-0.334323
47.43151	0.00361
47.1029	-0.81597
47.08619	-1.77498
47.70005	-0.3641529
47.56659	-1.30281
47.4662428	0.0915317
47.28481	-2.51385
48.4643469	0.30354699
47.8120817	-0.8312824
47.71945	-0.02424
47.4674343	-1.7671327
47.29793	-2.51619
47.26614	-2.33935
47.2699	-2.42559
47.26759	-2.34746
47.846156	-1.002325
47.3230421	-0.7314177
48.342583	-0.062374
47.27374	-2.48105
47.7352811	-0.087925
47.39159	-0.8631
48.4382557	-1.0591996
48.1374552	0.79507025
48.070589	0.59641569
48.187599	-0.094208
48.108084	-0.718674
47.358852	-1.944482
48.0159548	0.68165758
48.0329282	0.5992282
48.14331	0.88063
48.0888327	-0.1447995
48.246516	-0.111662
47.8267669	-0.7069
48.1793527	0.63537963
47.720751	0.145186
48.2238493	-0.5576379
48.104313	-0.341618
47.3425085	-1.5406609
48.3261828	-0.2184285
47.7720078	0.67706118
47.3926057	-0.794161
47.616402	-0.508561
48.1145994	0.5176725
47.3324104	-1.5335784
48.2428347	0.16993241
47.8385277	-0.6996463
47.4611164	0.1234773
47.3526939	-0.6514685
47.175132	-0.799635
47.2761019	-0.7413157
47.916188	0.213186
47.473154	-0.810762
48.2186953	-0.8706311
47.63648	-0.29488
47.5769338	-0.0510653
48.441968	0.22648
